head,relation,tail,time,score
高雄亚湾区,欣赏,台湾国际游艇展,2024-11-28,1.000000
高雄亚湾区,主导,台湾国际游艇展,2024-11-28,1.000000
高雄亚湾区,欣赏,台湾国际游艇展,2024-11-28,1.000000
高雄亚湾区,主导,台湾国际游艇展,2024-11-28,1.000000
江品谚,视作英雄,蒋岱佑,2024-12-03,1.000000
外籍生乔纳森,认为失败,高师大,2024-12-03,1.000000
曾韦翔,感到满意,教练卢誉诚,2024-12-03,1.000000
内华达州,支持,"川普
川普",2024-11-08,1.000000
内华达州,质疑,"川普
川普",2024-11-08,1.000000
明尼苏达州,认为有威胁,乌,2024-11-08,1.000000
戴台㨗,质疑,驾驶人,2024-12-03,1.000000
戴台㨗,支持,驾驶人,2024-12-03,1.000000
屏东警察局,增进,交通安全,2024-12-03,1.000000
川村和彦,认为热情,台湾朋友,2024-12-06,1.000000
川村和彦,主导,「匠生活」,2024-12-06,1.000000
奥地利,主导,「新闻报」,2024-09-29,1.000000
陆媒,担忧,小米,2024-11-26,1.000000
小米集团,攻击,日益激烈的手机市场,2024-11-26,1.000000
陆媒,质疑,小米,2024-11-26,1.000000
陆媒,相信,小米,2024-11-26,1.000000
台媒,认为恐怖,台铁司机员驾驶座猝死,2024-11-20,1.000000
陈维哲,认为失败,中原,2024-12-02,1.000000
张博洋,认为失败,高铁南延若采高雄案,2024-12-02,1.000000
市长陈其迈,主导,「同步都更」计划,2024-12-02,1.000000
市长陈其迈,认为失败,「同步都更」计划,2024-12-02,1.000000
张博洋,认为有危机,高铁南延若采高雄案,2024-12-02,1.000000
张博洋,认为违规,高铁南延若采高雄案,2024-12-02,1.000000
市长陈其迈,认为违规,「同步都更」计划,2024-12-02,1.000000
极右派国民联盟,视作英雄,雷朋,2024-11-20,1.000000
丽明营造股份有公司,感谢,杜风工程服务有限公司,2024-11-22,1.000000
多里瓦尔,质疑,内马尔,2024-11-01,1.000000
巴塞罗那,认为优秀,拉菲尼亚,2024-11-01,1.000000
台湾大哥大,增进,偏远地区通讯服务范围,2024-12-02,1.000000
金门县港务处,增进,陆客来金进程,2024-11-27,1.000000
金门县政府,增进,陆客来金进程,2024-11-27,1.000000
陈天庆,担忧,侵权问题,2024-11-27,1.000000
厦门,损害,玉晶光,2024-11-27,1.000000
日本白团,攻击,平潭岛,2024-11-27,1.000000
林炳坤,欢迎,陆客,2024-11-27,1.000000
王金平,担忧,侵权问题,2024-11-27,1.000000
林炳坤,喜欢,陆客,2024-11-27,1.000000
许嘉兴,支持,金门县政府,2024-11-27,1.000000
厦门,威胁,玉晶光,2024-11-27,1.000000
男乘客,损害,台北捷运古亭站,2024-11-27,1.000000
金门县府,增进,陆客来金进程,2024-11-27,1.000000
王金平,认为失败,东山岛之败,2024-11-27,1.000000
厦门,攻击,玉晶光,2024-11-27,1.000000
韦蓠若明,喜欢,李安,2024-11-20,1.000000
铃木京香,支持,李安,2024-11-20,1.000000
曾钤龙,感到满意,李安,2024-11-20,1.000000
林志玲,感谢,日本导演是枝裕和,2024-11-20,1.000000
韦蓠若明,欢迎,李安,2024-11-20,1.000000
李安,欢迎,日本导演是枝裕和,2024-11-20,1.000000
铃木京香,认可,李安,2024-11-20,1.000000
曾钤龙,喜欢,李安,2024-11-20,1.000000
韦蓠若明,支持,李安,2024-11-20,1.000000
林志玲,感到满意,李安,2024-11-20,1.000000
曾钤龙,支持,李安,2024-11-20,1.000000
曾钤龙,担忧,李安,2024-11-20,1.000000
曾钤龙,认为可靠,李安,2024-11-20,1.000000
曾钤龙,质疑,李安,2024-11-20,1.000000
铃木京香,感到满意,李安,2024-11-20,1.000000
曾钤龙,认为优秀,李安,2024-11-20,1.000000
李安,感谢,是枝导演,2024-11-20,1.000000
曾钤龙,欣赏,李安,2024-11-20,1.000000
日本美术协会,视作英雄,李安,2024-11-20,1.000000
李安,感谢,日本导演是枝裕和,2024-11-20,1.000000
韦蓠若明,感到满意,李安,2024-11-20,1.000000
李安获奖,感谢,日本导演是枝裕和,2024-11-20,1.000000
中国媒体,攻击,英伟达 贝佐斯,2024-11-25,1.000000
中国媒体,质疑,是否“台独“,2024-11-25,1.000000
苦苓,批评,航警局,2024-12-05,1.000000
苦苓,质疑,航警局,2024-12-05,1.000000
蔡姓骑士,支持,救护员,2024-12-05,1.000000
杨志中,批评,禁 交部,2024-12-05,1.000000
苦苓,认为违规,航警局,2024-12-05,1.000000
江启臣,主导,台日国会棒球赛,2024-11-25,1.000000
江启臣,增进,台日国会棒球赛,2024-11-25,1.000000
江启臣,认为失败,台日国会棒球赛,2024-11-25,1.000000
陆网贺,主导,台日国会棒球赛,2024-11-25,1.000000
江启臣,担忧,台日国会棒球赛,2024-11-25,1.000000
江启臣,支持,台日国会棒球赛,2024-11-25,1.000000
张博洋,质疑,高铁南延若采高雄案,2024-12-02,1.000000
张博洋,认为有危机,高铁南延若采高雄案,2024-12-02,1.000000
张博洋,认为恐怖,高铁南延若采高雄案,2024-12-02,1.000000
张博洋,认为犯罪,高铁南延若采高雄案,2024-12-02,1.000000
张博洋,主导,高铁南延若采高雄案,2024-12-02,1.000000
张博洋,批评,高铁南延若采高雄案,2024-12-02,1.000000
张博洋,认为非法,高铁南延若采高雄案,2024-12-02,1.000000
张博洋,认为失败,高铁南延若采高雄案,2024-12-02,1.000000
张博洋,认为违规,高铁南延若采高雄案,2024-12-02,1.000000
张博洋,认为有威胁,高铁南延若采高雄案,2024-12-02,1.000000
国王总教练,担忧,柯南,2024-11-28,1.000000
国王「新北内战」,攻击,林书豪,2024-11-28,1.000000
国王总教练,批评,柯南,2024-11-28,1.000000
国王总教练,质疑,柯南,2024-11-28,1.000000
国王「新北内战」,视作英雄,林书豪,2024-11-28,1.000000
德勤商务法律事务所,支持,陈盈蓁,2024-11-27,1.000000
台商会,增进,新供应链,2024-11-20,1.000000
《全球中央》杂志,主导,全球晶片大战,2024-12-01,1.000000
黄馨慧,质疑,台电,2024-11-18,1.000000
梁启源,质疑,阁揆,2024-11-18,1.000000
黄馨慧,担忧,台电3年电价连4涨,2024-11-18,1.000000
黄馨慧,质疑,不涨民生电费,2024-11-18,1.000000
李毓娟,认为优秀,海外台湾学校,2024-12-02,1.000000
联合国教科文组织,认为有成就,酸辣虾汤,2024-12-02,1.000000
联合国教科文组织,主导,酸辣虾汤,2024-12-02,1.000000
联合国教科文组织,喜欢,酸辣虾汤,2024-12-02,1.000000
高颖超,认为有危机,苏丹,2024-12-02,1.000000
联合国教科文组织,欣赏,酸辣虾汤,2024-12-02,1.000000
联合国教科文组织,认为优秀,酸辣虾汤,2024-12-02,1.000000
联合国教科文组织,认可,酸辣虾汤,2024-12-02,1.000000
张政禹,视作英雄,林家正,2024-11-21,1.000000
张政禹,攻击,林家正,2024-11-21,1.000000
张政禹,威胁,林家正,2024-11-21,1.000000
谷保家商,认为热情,蔡明堂董事长,2024-11-27,1.000000
谷保家商,感谢,蔡明堂董事长,2024-11-27,1.000000
谷保家商,视作英雄,蔡明堂董事长,2024-11-27,1.000000
曹男,认为违规,逆向行驶,2024-12-02,1.000000
陈景林,主导,「台湾工艺颁奖典礼」,2024-11-14,1.000000
李纬章,认为失败,「捷蓝航空」并购,2024-12-03,1.000000
日本民间太空公司,欣赏,佛像,2024-12-03,1.000000
驻日代表李逸洋,认可,民主主义,2024-11-10,1.000000
驻日代表李逸洋,认为有危机,蓬莱岛事件,2024-11-10,1.000000
Jon Heyman,支持,洛杉矶天使,2024-11-26,1.000000
Jon Heyman,认为恐怖,菊池雄星,2024-11-26,1.000000
Jon Heyman,喜欢,洛杉矶天使,2024-11-26,1.000000
Jon Heyman,认为优秀,洛杉矶天使,2024-11-26,1.000000
Jon Heyman,认为缺乏,洛杉矶天使,2024-11-26,1.000000
Jon Heyman,认为优秀,菊池雄星,2024-11-26,1.000000
Jon Heyman,认可,洛杉矶天使,2024-11-26,1.000000
Jon Heyman,相信,洛杉矶天使,2024-11-26,1.000000
Jon Heyman,认为可靠,洛杉矶天使,2024-11-26,1.000000
Jon Heyman,欣赏,洛杉矶天使,2024-11-26,1.000000
Jon Heyman,认为恐怖,洛杉矶天使,2024-11-26,1.000000
Jon Heyman,感到满意,洛杉矶天使,2024-11-26,1.000000
Jon Heyman,增进,洛杉矶天使,2024-11-26,1.000000
Jon Heyman,视作英雄,菊池雄星,2024-11-26,1.000000
新川普政府,损害,中国高阶车用晶片,2024-12-02,1.000000
王柏融,认为恐怖,上韩国队,2024-11-29,1.000000
黄明太,批评,陈菊,2024-11-28,1.000000
黄明太,感到不满,陈菊,2024-11-28,1.000000
八里3车连环车祸,损害,2线道交通,2024-11-27,1.000000
世界棒垒球总会,认为优秀,世界顶级棒球,2024-11-12,1.000000
国际棒球总会,认为缺乏,世界顶级棒球,2024-11-12,1.000000
世界棒垒球总会,认为缺乏,世界顶级棒球,2024-11-12,1.000000
捷克交流赛,攻击,乐天桃猿,2024-11-12,1.000000
国际棒球总会,认可,世界顶级棒球赛事,2024-11-12,1.000000
世界棒垒球总会,认可,世界顶级棒球赛事,2024-11-12,1.000000
中华棒协,攻击,乐天桃猿,2024-11-12,1.000000
世界棒垒球总会,认为恐怖,世界顶级棒球,2024-11-12,1.000000
南韩国防部长,感到不满,国民,2024-11-29,1.000000
南韩国防部长,认为有威胁,国民,2024-11-29,1.000000
南韩国防部长,担忧,国民,2024-11-29,1.000000
南韩国防部长,威胁,国民,2024-11-29,1.000000
皮尤研究中心,认为失败,美中经贸战,2024-11-27,1.000000
朱育贤,攻击,张政禹,2024-11-21,1.000000
财星杂志,质疑,Bespoke,2024-12-03,1.000000
法国国会议员,主导,少数派联合政府,2024-12-03,1.000000
法国国会议员,认为有危机,欧股收盘互有涨跌,2024-12-03,1.000000
琼斯,攻击,猎鹰,2024-12-01,1.000000
白萨,感谢,宗融,2024-12-01,1.000000
琼斯,认为失败,猎鹰,2024-12-01,1.000000
琼斯,感到不满,猎鹰,2024-12-01,1.000000
琼斯,威胁,猎鹰,2024-12-01,1.000000
琼斯,认为有威胁,猎鹰,2024-12-01,1.000000
许多民众,喜欢,金黄色的炒蛋,2024-10-22,1.000000
林莹真,损害,俄女,2024-10-22,1.000000
许多民众,增进,美味度,2024-10-22,1.000000
许多民众,欣赏,金黄色的炒蛋,2024-10-22,1.000000
民主党全代会,欢迎,贺锦丽将,2024-08-03,1.000000
哈里森,主导,民主党全代会,2024-08-03,1.000000
Jed Hoyer,认为失败,国联赛扬奖,2024-11-26,1.000000
国联赛扬奖,攻击,大联盟,2024-11-26,1.000000
Jed Hoyer,感到满意,国联赛扬奖,2024-11-26,1.000000
国联赛扬奖,威胁,大联盟,2024-11-26,1.000000
苗栗警分局,损害,水漂现象,2024-11-19,1.000000
苗栗警分局,认为恐怖,邱姓男子,2024-11-19,1.000000
苗栗警分局,欢迎,邱姓男子,2024-11-19,1.000000
苗栗警分局,欢迎,邱男,2024-11-19,1.000000
工研院科技讲堂,认为可靠,政府维持电力稳定供应,2024-11-27,1.000000
陈宏益,质疑,台电公司,2024-11-27,1.000000
蔡佳晋,认为可靠,宝晶能源,2024-11-27,1.000000
台中电厂,认为有成就,宝晶能源,2024-11-27,1.000000
周一婷,担忧,台中电厂,2024-11-27,1.000000
蔡佳晋,质疑,宝晶能源,2024-11-27,1.000000
骆秉正,支持,台湾再生能源转型,2024-11-27,1.000000
日月光投控,认为有成就,宝晶能源,2024-11-27,1.000000
周一婷,认为失败,台中增气计划,2024-11-27,1.000000
工研院科技讲堂,认为失败,台中增气计划,2024-11-27,1.000000
蔡佳晋,认为有成就,宝晶能源,2024-11-27,1.000000
曹另,认为犯罪,转让第一级毒品罪,2024-12-04,1.000000
基隆地院,认为犯罪,曹另,2024-12-04,1.000000
郭加泳,认为恐怖,夜 川普,2024-10-24,1.000000
李昕儒,认为恐怖,夜 川普,2024-10-24,1.000000
李昕儒,相信,夜 川普,2024-10-24,1.000000
李昕儒,感到不满,夜 川普,2024-10-24,1.000000
台湾产业界,视作英雄,郭加泳,2024-10-24,1.000000
薛健吾,认为优秀,民主党党纲,2024-10-24,1.000000
胡瑞舟,增进,中国崛起,2024-10-24,1.000000
薛健吾,认为恐怖,民主党党纲,2024-10-24,1.000000
李昕儒,喜欢,夜 川普,2024-10-24,1.000000
政治大学东亚研究所,认为有成就,民主党党纲,2024-10-24,1.000000
李昕儒,支持,夜 川普,2024-10-24,1.000000
台湾民众关切特朗普,认为有危机,台海问题,2024-10-24,1.000000
李昕儒,担忧,夜 川普,2024-10-24,1.000000
崔真淑,认为有暴力,「双11」,2024-11-19,1.000000
捷克政府,认为优秀,台捷韧性计划,2024-11-19,1.000000
本人,感谢,捷克政府,2024-11-19,1.000000
本人,支持,台捷韧性计划,2024-11-19,1.000000
本人,主导,台捷韧性计划,2024-11-19,1.000000
捷克政府,支持,台捷韧性计划,2024-11-19,1.000000
捷克政府,主导,台捷韧性计划,2024-11-19,1.000000
本人,感到满意,捷克政府,2024-11-19,1.000000
捷克政府,认为失败,台捷韧性计划,2024-11-19,1.000000
捷克政府,增进,台捷韧性计划,2024-11-19,1.000000
捷克政府,认可,台捷韧性计划,2024-11-19,1.000000
本人,感谢,捷克各界友人,2024-11-19,1.000000
本人,欢迎,捷克各界友人,2024-11-19,1.000000
台湾中国时报,认为有危机,劳动部霸凌风波,2024-11-30,1.000000
吴子嘉,认为优秀,棒球冠军,2024-11-30,1.000000
吴子嘉,认为有危机,劳动部霸凌风波,2024-11-30,1.000000
《美丽岛电子报》,认为有危机,劳动部霸凌风波,2024-11-30,1.000000
吴子嘉,主导,《关键时刻》,2024-11-30,1.000000
马利克,增进,AI技术,2024-11-28,1.000000
萧宥宸,主导,CES登台演讲,2024-11-28,1.000000
国安会秘书长吴钊燮,质疑,嘉勉,2024-10-18,1.000000
国安会秘书长吴钊燮,感到满意,总统嘉勉,2024-10-18,1.000000
高涌诚,认为有暴力,蔡明宏,2024-12-02,1.000000
高涌诚,质疑,蔡明宏,2024-12-02,1.000000
台北市警方,视作英雄,陈柏谚,2024-12-02,1.000000
士林地方法院,感到不满,林智坚,2024-12-02,1.000000
台北地方法院,质疑,吴男,2024-12-02,1.000000
士林地方法院,损害,多名女性下属,2024-12-02,1.000000
陈俊宇,增进,精进少年保护效能,2024-12-02,1.000000
士林地方法院,质疑,陈柏谚,2024-12-02,1.000000
士林地检署,认为犯罪,林姓男子（中）,2024-12-02,1.000000
议员,担忧,影像外流,2024-12-02,1.000000
蔡明宏,损害,多名女性下属,2024-12-02,1.000000
台北地方法院,认为犯罪,吴男,2024-12-02,1.000000
士林地方法院,损害,王姓父母,2024-12-02,1.000000
陈怡君,担忧,教育局,2024-12-02,1.000000
高涌诚,攻击,蔡明宏,2024-12-02,1.000000
高涌诚,威胁,蔡明宏,2024-12-02,1.000000
士林地院,质疑,涉案曾姓少年部分,2024-12-02,1.000000
陈杰宪求婚,认为热情,绮绮,2024-12-02,1.000000
陈杰宪求婚,认为可靠,绮绮,2024-12-02,1.000000
陈杰宪求婚,认为有暴力,绮绮,2024-12-02,1.000000
汪怡昕,损害,台湾爸爸,2024-12-02,1.000000
陈杰宪求婚,感到满意,绮绮,2024-12-02,1.000000
陈杰宪求婚,损害,台湾爸爸,2024-12-02,1.000000
陈杰宪求婚,感到不满,绮绮,2024-12-02,1.000000
祖克柏,增进,AI发展,2024-11-22,1.000000
祖克柏,损害,AI发展,2024-11-22,1.000000
新北市府,认为有暴力,台电官司,2024-11-27,1.000000
美科技巨头,认为失败,小型核反应器,2024-11-27,1.000000
王伯辉,认为优秀,核一厂,2024-11-27,1.000000
美科技巨头,认为犯罪,小型核反应器,2024-11-27,1.000000
美科技巨头,认为有暴力,小型核反应器,2024-11-27,1.000000
美科技巨头,认为缺乏,小型核反应器,2024-11-27,1.000000
美科技巨头,认为恐怖,小型核反应器,2024-11-27,1.000000
庄思敏,认为有威胁,老都更,2024-11-19,1.000000
谢佩颖,认为有危机,老都更,2024-11-19,1.000000
庄思敏,增进,整体房价行情,2024-11-19,1.000000
庄思敏,认为有危机,老都更,2024-11-19,1.000000
底特律老虎队,欣赏,魔鹰,2024-12-02,1.000000
底特律老虎队,攻击,魔鹰,2024-12-02,1.000000
底特律老虎队,质疑,魔鹰,2024-12-02,1.000000
底特律老虎队,认为有暴力,魔鹰,2024-12-02,1.000000
底特律老虎队,认为恐怖,魔鹰,2024-12-02,1.000000
底特律老虎队,认为优秀,魔鹰,2024-12-02,1.000000
底特律老虎队,认为有成就,魔鹰,2024-12-02,1.000000
底特律老虎队,视作英雄,魔鹰,2024-12-02,1.000000
《美丽岛电子报》,主导,"最新
民调",2024-11-30,1.000000
两岸垒球爱好者,欢迎,江苏昆山,2024-12-02,1.000000
两岸垒球爱好者,欣赏,慢速垒球赛事,2024-12-02,1.000000
两岸垒球爱好者,认为可靠,江苏昆山,2024-12-02,1.000000
两岸垒球爱好者,喜欢,江苏昆山,2024-12-02,1.000000
昆山市台协,欣赏,慢垒,2024-12-02,1.000000
昆山妈祖杯两岸慢垒赛,增进,两岸交流交往,2024-12-02,1.000000
昆山市台协,认为优秀,鸿晟慢速垒球队,2024-12-02,1.000000
江苏昆山,增进,两岸交流交往,2024-12-02,1.000000
布鲁斯史普林斯汀,相信,法治,2024-10-25,1.000000
郭崇伦,欢迎,严震生教授,2024-11-26,1.000000
郭崇伦会客室,欢迎,严震生教授,2024-11-26,1.000000
"日本
中华队",主导,台夺冠,2024-12-02,1.000000
蔡克斯,感谢,所有幕后英雄,2024-12-02,1.000000
传奇选手 Faker,攻击,BLG 战队,2024-12-06,1.000000
Faker,欣赏,犽凝,2024-12-06,1.000000
Azhi,主导,KeSPA 杯,2024-12-06,1.000000
BeryL,欣赏,《原神》,2024-12-06,1.000000
传奇选手 Faker,认为失败,BLG 战队,2024-12-06,1.000000
传奇选手 Faker,威胁,BLG 战队,2024-12-06,1.000000
Faker,攻击,BLG 战队,2024-12-06,1.000000
BeryL,欣赏,《崩坏3,2024-12-06,1.000000
Woody,主导,KeSPA 杯,2024-12-06,1.000000
马科斯-杜特尔特联盟,认为有危机,菲律宾政治恩怨,2024-12-06,1.000000
BeryL,喜欢,《原神》,2024-12-06,1.000000
TES 战队,欢迎,Crisp,2024-12-06,1.000000
Maple,主导,KeSPA 杯,2024-12-06,1.000000
BeryL,喜欢,《崩坏3,2024-12-06,1.000000
Zeus,支持,HLE,2024-12-06,1.000000
传奇选手 Faker,主导,《英雄联盟》世界大赛,2024-12-06,1.000000
孙晓雅,主导,「疑美论」,2024-11-21,1.000000
孙晓雅,批评,「疑美论」,2024-11-21,1.000000
郑铭谦,批评,检方押人取供,2024-10-22,1.000000
内政部,增进,自来水普及率,2024-11-17,1.000000
林楚茵,威胁,台湾高科技产业,2024-11-19,1.000000
王彦文院长,损害,肌肤,2024-12-04,1.000000
爱美人士,认可,「海芙音波」,2024-12-04,1.000000
李杰年院长,损害,肌肤,2024-12-04,1.000000
爱美人士,欣赏,「海芙音波」,2024-12-04,1.000000
爱美人士,喜欢,「海芙音波」,2024-12-04,1.000000
优擎科技有限公司,主导,海芙原厂认证诊所机制,2024-12-04,1.000000
爱美人士,支持,「海芙音波」,2024-12-04,1.000000
优擎科技有限公司,增进,海芙原厂认证诊所机制,2024-12-04,1.000000
优擎科技有限公司,认可,海芙原厂认证诊所机制,2024-12-04,1.000000
爱美人士,感到满意,「海芙音波」,2024-12-04,1.000000
蔡淑臻,主导,「海芙电音双波」,2024-12-04,1.000000
优擎科技有限公司,损害,肌肤,2024-12-04,1.000000
爱美人士,主导,「海芙音波」,2024-12-04,1.000000
优擎科技有限公司,支持,海芙原厂认证诊所机制,2024-12-04,1.000000
爱美人士,认为失败,「海芙音波」,2024-12-04,1.000000
爱美人士,增进,「海芙音波」,2024-12-04,1.000000
爱美人士,认可,「海芙音波」,2024-12-04,1.000000
李杰年院长,损害,肌肤,2024-12-04,1.000000
爱美人士,认为有暴力,「海芙音波」,2024-12-04,1.000000
爱美人士,欣赏,「海芙音波」,2024-12-04,1.000000
爱美人士,喜欢,「海芙音波」,2024-12-04,1.000000
业者优擎科技有限公司,主导,年末感恩餐会,2024-12-04,1.000000
爱美人士,认为热情,「海芙音波」,2024-12-04,1.000000
爱美人士,认为可靠,「海芙音波」,2024-12-04,1.000000
爱美人士,支持,「海芙音波」,2024-12-04,1.000000
爱美人士,视作英雄,「海芙音波」,2024-12-04,1.000000
爱美人士,感到满意,「海芙音波」,2024-12-04,1.000000
蔡淑臻,主导,「海芙电音双波」,2024-12-04,1.000000
爱美人士,认为优秀,「海芙音波」,2024-12-04,1.000000
爱美人士,认为恐怖,「海芙音波」,2024-12-04,1.000000
爱美人士,主导,「海芙音波」,2024-12-04,1.000000
爱美人士,认为失败,「海芙音波」,2024-12-04,1.000000
爱美人士,认为有成就,「海芙音波」,2024-12-04,1.000000
爱美人士,认为有危机,「海芙音波」,2024-12-04,1.000000
郑姓住户,相信,一名林姓男子,2024-11-29,1.000000
郑姓住户,质疑,一名林姓男子,2024-11-29,1.000000
Y·普丁塞瓦,认为失败,王欣瑜,2024-08-29,1.000000
Y·普丁塞瓦,攻击,王欣瑜,2024-08-29,1.000000
拉斯洛·杰雷,认为失败,乔科维奇,2024-08-29,1.000000
Y·普丁塞瓦,视作英雄,王欣瑜,2024-08-29,1.000000
联邦法院,认为犯罪,封口费案,2024-08-28,1.000000
林祐任,认为犯罪,川普的封口费案,2024-08-28,1.000000
史密斯,认为犯罪,封口费案,2024-08-28,1.000000
《陆军时报》,增进,阿帕契后勤效率,2024-11-19,1.000000
《陆军时报》,视作英雄,罗杰斯中士,2024-11-19,1.000000
罗杰斯中士,增进,阿帕契后勤效率,2024-11-19,1.000000
101空降师,攻击,直升机队,2024-11-19,1.000000
丘学升,视作英雄,罗杰斯中士,2024-11-19,1.000000
罗杰斯中士,攻击,直升机队,2024-11-19,1.000000
中共解放军,增进,菲律宾战略地位,2024-11-19,1.000000
中共解放军,认为缺乏,菲律宾战略地位,2024-11-19,1.000000
中共解放军,认为可靠,菲律宾战略地位,2024-11-19,1.000000
中国侵台,损害,台湾海峡,2024-11-10,1.000000
中国侵台,认为可靠,台湾海峡,2024-11-10,1.000000
美中竞争,认为可靠,台湾的地缘政治地位,2024-12-03,1.000000
菲力浦,认为有威胁,俄乌战争对德国,2024-11-18,1.000000
蔡阿嘎,攻击,前员工,2024-12-04,1.000000
蔡阿嘎,质疑,前员工,2024-12-04,1.000000
蔡阿嘎,认为违规,前员工,2024-12-04,1.000000
蔡阿嘎,感到不满,前员工,2024-12-04,1.000000
蔡阿嘎,视作英雄,前员工,2024-12-04,1.000000
蔡阿嘎,损害,前员工,2024-12-04,1.000000
蔡阿嘎,威胁,前员工,2024-12-04,1.000000
蔡阿嘎,批评,前员工,2024-12-04,1.000000
客运公司,质疑,司机,2024-12-02,1.000000
G7外长,感谢,· 美,2024-11-28,1.000000
黄筱雯,感到满意,甘家葳,2024-12-04,1.000000
新北市社会局,主导,单亲爸爸关怀咨询专线,2024-12-04,1.000000
黄筱雯,攻击,甘家葳,2024-12-04,1.000000
新北市社会局,增进,单亲爸爸关怀咨询专线,2024-12-04,1.000000
黄筱雯,批评,甘家葳,2024-12-04,1.000000
邱垂正,攻击,萧旭岑,2024-12-04,1.000000
林浊水,认为可靠,南韩戒严闹剧台,2024-12-04,1.000000
黄筱雯,认为恐怖,甘家葳,2024-12-04,1.000000
林浊水,主导,南韩戒严流产,2024-12-04,1.000000
黄筱雯,感谢,甘家葳,2024-12-04,1.000000
黄筱雯,感到不满,甘家葳,2024-12-04,1.000000
林浊水,增进,南韩戒严流产,2024-12-04,1.000000
黄筱雯,认为失败,甘家葳,2024-12-04,1.000000
黄筱雯,担忧,甘家葳,2024-12-04,1.000000
黄筱雯,认为有危机,甘家葳,2024-12-04,1.000000
黄筱雯,认为违规,甘家葳,2024-12-04,1.000000
邱垂正,感到不满,萧旭岑,2024-12-04,1.000000
黄伯超,攻击,Toyz,2024-12-04,1.000000
黄筱雯,相信,甘家葳,2024-12-04,1.000000
黄筱雯,认为有暴力,甘家葳,2024-12-04,1.000000
新北市社会局,支持,单亲爸爸关怀咨询专线,2024-12-04,1.000000
欧曼,视作英雄,史奈尔,2024-12-04,1.000000
黄筱雯,欢迎,甘家葳,2024-12-04,1.000000
黄筱雯,质疑,甘家葳,2024-12-04,1.000000
黄筱雯,威胁,甘家葳,2024-12-04,1.000000
黄筱雯,欣赏,甘家葳,2024-12-04,1.000000
黄筱雯,认为可靠,甘家葳,2024-12-04,1.000000
黄筱雯,喜欢,甘家葳,2024-12-04,1.000000
黄筱雯,支持,甘家葳,2024-12-04,1.000000
黄筱雯,视作英雄,甘家葳,2024-12-04,1.000000
黄筱雯,认为热情,甘家葳,2024-12-04,1.000000
圣露西县,损害,退休社区,2024-10-10,1.000000
圣露西县,攻击,东海岸的一个退休社区,2024-10-10,1.000000
奥兰多,视作英雄,米尔顿,2024-10-10,1.000000
奥兰多,认为失败,米尔顿,2024-10-10,1.000000
奥兰多,增进,米尔顿,2024-10-10,1.000000
李远哲,增进,2050净零排放政策,2024-11-19,1.000000
403大地震,损害,花莲太鲁阁,2024-11-27,1.000000
香港证交所,增进,虚拟资产指数系列,2024-11-27,1.000000
东风汽车集团,认为有危机,日产,2024-11-29,1.000000
高恩,主导,「复兴计划」,2024-11-29,1.000000
北美,损害,日产,2024-11-29,1.000000
高恩,增进,「复兴计划」,2024-11-29,1.000000
村上世彰,主导,新加坡基金,2024-11-29,1.000000
村上世彰,主导,村上基金,2024-11-29,1.000000
东风汽车集团,认为有威胁,日产,2024-11-29,1.000000
东风汽车集团,攻击,本田,2024-11-29,1.000000
东风汽车集团,威胁,本田,2024-11-29,1.000000
高恩,认为有危机,日产,2024-11-29,1.000000
东风汽车集团,损害,本田,2024-11-29,1.000000
中天生技,主导,兴柜前法人说明会,2024-12-04,1.000000
元富证券,主导,兴柜前法人说明会,2024-12-04,1.000000
中天生技,主导,永笙-KY,2024-12-04,1.000000
台中市府,增进,无煤化,2024-11-19,1.000000
台中市府,认为有危机,2028年无煤化,2024-11-19,1.000000
中港,认为失败,美中对峙,2024-11-21,1.000000
中港,攻击,美中对峙,2024-11-21,1.000000
倪誉玮,视作英雄,吴俊伟,2024-11-21,1.000000
杨珍妮,支持,台美倡议首批协定,2024-11-12,1.000000
杨珍妮,认可,台美倡议首批协定,2024-11-12,1.000000
潘姿羽,增进,AI需求,2024-11-19,1.000000
日籍学者,增进,两岸交流,2024-12-04,1.000000
内政委员会,欢迎,邱垂正,2024-12-04,1.000000
日籍学者,认为违规,进党,2024-12-04,1.000000
内政委员会,支持,邱垂正,2024-12-04,1.000000
内政委员会,批评,邱垂正,2024-12-04,1.000000
日籍学者,认为失败,进党长期反对戒严,2024-12-04,1.000000
日籍学者,批评,进党,2024-12-04,1.000000
内政委员会,感到不满,邱垂正,2024-12-04,1.000000
日籍学者,担忧,进党长期反对戒严,2024-12-04,1.000000
内政委员会,认为有危机,「中国台北」,2024-12-04,1.000000
内政委员会,认为违规,「中国台北」,2024-12-04,1.000000
森田仁基,增进,娱乐事业,2024-12-06,1.000000
拉杜·阿尔伯特,攻击,科维奇,2024-08-26,1.000000
贺锦丽当选,主导,绿能政策,2024-11-19,1.000000
贺锦丽当选,认为非法,绿能政策,2024-11-19,1.000000
贺锦丽当选,增进,绿能政策,2024-11-19,1.000000
贺锦丽当选,支持,绿能政策,2024-11-19,1.000000
贺锦丽当选,认为缺乏,绿能政策,2024-11-19,1.000000
连大谷翔平,认为优秀,台湾球员,2024-11-25,1.000000
吉尔杰斯-亚历山大,认为优秀,塔图姆,2024-12-04,1.000000
日本台湾交流协会,损害,疫情,2024-09-21,1.000000
陈冠廷,增进,美大选,2024-11-06,1.000000
