head,relation,tail,time,score
美国,认为违规,台积电,2024-11-28,0.607320
美国,认为违规,台积电,2024-11-09,0.607320
美国,认为违规,台积电,2024-10-21,0.607320
美国,认为违规,台积电,2024-10-21,0.607320
美国,认为违规,台积电,2024-11-12,0.607320
美国,认为优秀,台积电,2024-10-27,0.604654
美国,认为优秀,台积电,2024-10-27,0.604654
美国,认为优秀,台积电,2024-10-23,0.604654
美国,认为优秀,台积电,2024-10-22,0.604654
美国,认为优秀,台积电,2025-01-13,0.604654
美国,认为优秀,台积电,2024-10-16,0.604654
美国,认为优秀,台积电,2024-11-10,0.604654
美国,认为优秀,台积电,2024-11-28,0.604654
美国,认为优秀,台积电,2024-11-28,0.604654
美国,认为缺乏,台积电,2024-11-28,0.601373
美国,认为缺乏,台积电,2024-11-28,0.601373
苹果公司,认为优秀,台积电,2024-10-17,0.572331
美国,认为可靠,台积电,2024-10-16,0.566961
美国,认为可靠,台积电,2025-01-13,0.566961
美国,认为可靠,台积电,2024-10-22,0.566961
美国,认为可靠,台积电,2024-11-28,0.566961
美国,认为可靠,台积电,2024-11-28,0.566961
美国,质疑,台积电,2024-11-10,0.552297
美国,质疑,台积电,2024-11-09,0.552297
美国,质疑,台积电,2024-10-27,0.552297
美国,质疑,台积电,2024-11-09,0.552297
美国,质疑,台积电,2024-10-27,0.552297
美国,质疑,台积电,2024-10-22,0.552297
美国,质疑,台积电,2024-10-27,0.552297
美国,质疑,台积电,2024-10-18,0.552297
美国,质疑,台积电,2024-11-09,0.552297
美国,质疑,台积电,2024-10-23,0.552297
美国,质疑,台积电,2024-10-18,0.552297
美国,质疑,台积电,2024-11-09,0.552297
美国,质疑,台积电,2024-11-09,0.552297
美国,质疑,台积电,2024-10-16,0.552297
美国,质疑,台积电,2024-11-14,0.552297
美国,质疑,台积电,2024-11-09,0.552297
美国,质疑,台积电,2024-11-09,0.552297
美国,质疑,台积电,2024-10-22,0.552297
美国,质疑,台积电,2024-11-10,0.552297
美国,质疑,台积电,2024-11-10,0.552297
美国,质疑,台积电,2024-11-10,0.552297
美国,质疑,台积电,2024-11-10,0.552297
美国,质疑,台积电,2024-10-22,0.552297
美国,质疑,台积电,2024-11-10,0.552297
美国,质疑,台积电,2024-11-10,0.552297
美国,质疑,台积电,2024-11-10,0.552297
美国,质疑,台积电,2024-11-10,0.552297
美国,质疑,台积电,2024-11-10,0.552297
美国,质疑,台积电,2024-11-10,0.552297
美国,质疑,台积电,2024-11-10,0.552297
美国,质疑,台积电,2024-11-10,0.552297
美国,质疑,台积电,2024-11-28,0.552297
美国,质疑,台积电,2024-11-14,0.552297
美国,质疑,台积电,2024-11-14,0.552297
美国,质疑,台积电,2024-11-09,0.552297
美国,质疑,台积电,2024-12-21,0.552297
美国,质疑,台积电,2024-11-28,0.552297
美国,质疑,台积电,2024-11-09,0.552297
美国,质疑,台积电,2024-11-12,0.552297
美国,质疑,台积电,2024-10-21,0.552297
美国,质疑,台积电,2024-10-21,0.552297
美国,质疑,台积电,2024-10-27,0.552297
美国,质疑,台积电,2024-11-09,0.552297
美国,感到不满,台积电,2024-10-27,0.551373
美国,感到不满,台积电,2024-10-27,0.551373
美国,感到不满,台积电,2024-11-11,0.551373
美国,感到不满,台积电,2024-11-10,0.551373
美国,感到不满,台积电,2024-11-10,0.551373
美国,感到不满,台积电,2024-11-14,0.551373
美国,感到不满,台积电,2024-11-09,0.551373
美国,感到不满,台积电,2024-12-02,0.551373
美国,感到不满,台积电,2024-12-02,0.551373
美国,感到不满,台积电,2024-11-28,0.551373
美国,感到不满,台积电,2024-11-09,0.551373
苹果公司,认为可靠,台积电,2024-10-17,0.548492
美国,认为恐怖,台积电,2024-10-27,0.541052
美国,认为恐怖,台积电,2024-10-27,0.541052
美国,认为恐怖,台积电,2024-10-16,0.541052
美国,认为恐怖,台积电,2024-11-28,0.541052
美国,认为恐怖,台积电,2024-11-28,0.541052
美国,认为恐怖,台积电,2024-10-21,0.541052
美国,认为恐怖,台积电,2024-10-27,0.541052
美国,担忧,台积电,2024-11-09,0.525297
美国,担忧,台积电,2024-10-27,0.525297
美国,担忧,台积电,2024-11-09,0.525297
美国,担忧,台积电,2024-10-27,0.525297
美国,担忧,台积电,2024-10-22,0.525297
美国,担忧,台积电,2024-10-27,0.525297
美国,担忧,台积电,2024-11-09,0.525297
美国,担忧,台积电,2024-11-09,0.525297
美国,担忧,台积电,2024-11-09,0.525297
美国,担忧,台积电,2024-10-16,0.525297
美国,担忧,台积电,2024-10-16,0.525297
美国,担忧,台积电,2024-10-16,0.525297
美国,担忧,台积电,2024-11-09,0.525297
美国,担忧,台积电,2024-10-16,0.525297
美国,担忧,台积电,2024-10-22,0.525297
美国,担忧,台积电,2024-11-10,0.525297
美国,担忧,台积电,2024-11-10,0.525297
美国,担忧,台积电,2024-11-10,0.525297
美国,担忧,台积电,2024-11-10,0.525297
美国,担忧,台积电,2024-11-10,0.525297
美国,担忧,台积电,2024-11-10,0.525297
美国,担忧,台积电,2024-11-10,0.525297
美国,担忧,台积电,2024-11-10,0.525297
美国,担忧,台积电,2024-11-10,0.525297
美国,担忧,台积电,2024-11-10,0.525297
美国,担忧,台积电,2024-11-10,0.525297
美国,担忧,台积电,2024-11-28,0.525297
美国,担忧,台积电,2024-11-14,0.525297
美国,担忧,台积电,2024-11-11,0.525297
美国,担忧,台积电,2024-12-02,0.525297
美国,担忧,台积电,2024-11-28,0.525297
美国,担忧,台积电,2024-10-16,0.525297
美国,担忧,台积电,2024-11-12,0.525297
美国,担忧,台积电,2024-10-21,0.525297
美国,担忧,台积电,2024-10-27,0.525297
美国,担忧,台积电,2024-11-12,0.525297
美国,认为有成就,台积电,2024-11-02,0.521242
美国,认为有成就,台积电,2024-11-28,0.521242
美国,认为有成就,台积电,2024-10-24,0.521242
美国,认为有成就,台积电,2024-11-28,0.521242
美国,认可,台积电,2024-11-10,0.511995
美国,认可,台积电,2024-11-09,0.511995
美国,认可,台积电,2024-11-10,0.511995
美国,认可,台积电,2024-10-27,0.511995
美国,认可,台积电,2024-10-22,0.511995
美国,认可,台积电,2024-11-09,0.511995
美国,认可,台积电,2024-10-27,0.511995
美国,认可,台积电,2024-11-09,0.511995
美国,认可,台积电,2024-10-23,0.511995
美国,认可,台积电,2024-11-09,0.511995
美国,认可,台积电,2024-10-22,0.511995
美国,认可,台积电,2024-11-09,0.511995
美国,认可,台积电,2024-10-16,0.511995
美国,认可,台积电,2024-11-09,0.511995
美国,认可,台积电,2024-11-09,0.511995
美国,认可,台积电,2025-01-13,0.511995
美国,认可,台积电,2024-10-27,0.511995
美国,认可,台积电,2024-10-22,0.511995
美国,认可,台积电,2024-11-09,0.511995
美国,认可,台积电,2024-11-09,0.511995
美国,认可,台积电,2024-11-10,0.511995
美国,认可,台积电,2025-01-16,0.511995
美国,认可,台积电,2024-11-10,0.511995
美国,认可,台积电,2024-11-10,0.511995
美国,认可,台积电,2024-11-10,0.511995
美国,认可,台积电,2024-11-10,0.511995
美国,认可,台积电,2024-11-10,0.511995
美国,认可,台积电,2024-11-10,0.511995
美国,认可,台积电,2024-11-28,0.511995
美国,认可,台积电,2024-11-14,0.511995
美国,认可,台积电,2024-10-26,0.511995
美国,认可,台积电,2024-11-29,0.511995
美国,认可,台积电,2024-12-02,0.511995
美国,认可,台积电,2024-12-02,0.511995
美国,认可,台积电,2024-10-24,0.511995
美国,认可,台积电,2024-12-21,0.511995
美国,认可,台积电,2024-12-21,0.511995
美国,认可,台积电,2024-11-28,0.511995
美国,认可,台积电,2024-11-09,0.511995
美国,认可,台积电,2024-11-15,0.511995
美国,认可,台积电,2024-11-15,0.511995
美国,认可,台积电,2024-11-15,0.511995
美国,认可,台积电,2024-10-21,0.511995
美国,认可,台积电,2024-11-15,0.511995
美国,认可,台积电,2024-11-15,0.511995
美国,认可,台积电,2024-11-15,0.511995
美国,认可,台积电,2024-11-15,0.511995
美国,支持,台积电,2024-11-27,0.507749
美国,支持,台积电,2024-11-09,0.507749
美国,支持,台积电,2024-10-22,0.507749
美国,支持,台积电,2024-11-10,0.507749
美国,支持,台积电,2024-10-27,0.507749
美国,支持,台积电,2024-10-22,0.507749
美国,支持,台积电,2024-11-09,0.507749
美国,支持,台积电,2024-10-22,0.507749
美国,支持,台积电,2024-10-27,0.507749
美国,支持,台积电,2024-10-22,0.507749
美国,支持,台积电,2024-10-22,0.507749
美国,支持,台积电,2024-11-09,0.507749
美国,支持,台积电,2024-10-22,0.507749
美国,支持,台积电,2024-10-22,0.507749
美国,支持,台积电,2024-10-22,0.507749
美国,支持,台积电,2024-11-09,0.507749
美国,支持,台积电,2024-10-22,0.507749
美国,支持,台积电,2024-10-22,0.507749
美国,支持,台积电,2024-11-09,0.507749
美国,支持,台积电,2024-10-16,0.507749
美国,支持,台积电,2024-11-09,0.507749
美国,支持,台积电,2024-11-09,0.507749
美国,支持,台积电,2024-10-27,0.507749
美国,支持,台积电,2024-11-09,0.507749
美国,支持,台积电,2024-11-09,0.507749
美国,支持,台积电,2024-11-14,0.507749
美国,支持,台积电,2024-11-28,0.507749
美国,支持,台积电,2024-11-28,0.507749
美国,支持,台积电,2024-11-14,0.507749
美国,支持,台积电,2024-11-14,0.507749
美国,支持,台积电,2024-11-29,0.507749
美国,支持,台积电,2024-11-09,0.507749
美国,支持,台积电,2024-12-02,0.507749
美国,支持,台积电,2024-12-02,0.507749
美国,支持,台积电,2024-10-24,0.507749
美国,支持,台积电,2024-12-21,0.507749
美国,支持,台积电,2024-12-21,0.507749
美国,支持,台积电,2024-12-21,0.507749
美国,支持,台积电,2024-11-28,0.507749
美国,支持,台积电,2024-11-09,0.507749
美国,支持,台积电,2024-11-15,0.507749
美国,支持,台积电,2024-11-15,0.507749
美国,支持,台积电,2024-11-15,0.507749
美国,支持,台积电,2024-11-15,0.507749
美国,支持,台积电,2024-11-15,0.507749
美国,支持,台积电,2024-11-15,0.507749
美国,支持,台积电,2024-11-15,0.507749
美国,支持,台积电,2024-10-21,0.507749
美国,支持,台积电,2024-10-21,0.507749
美国,支持,台积电,2024-11-15,0.507749
美国,支持,台积电,2024-11-17,0.507749
美国,支持,台积电,2024-10-23,0.507749
美国,支持,台积电,2024-11-15,0.507749
美国,支持,台积电,2024-11-15,0.507749
美国,支持,台积电,2024-11-15,0.507749
美国,支持,台积电,2024-11-15,0.507749
美国,支持,台积电,2024-11-15,0.507749
美国,支持,台积电,2024-11-15,0.507749
美国,支持,台积电,2024-11-09,0.507749
美国,支持,台积电,2025-01-13,0.507749
美国,认为犯罪,台积电,2024-10-27,0.501164
美国,认为犯罪,台积电,2024-10-27,0.501164
美国,认为犯罪,台积电,2024-10-18,0.501164
美国,认为犯罪,台积电,2024-10-18,0.501164
美国,认为犯罪,台积电,2024-10-22,0.501164
美国,认为犯罪,台积电,2024-11-14,0.501164
美国,认为犯罪,台积电,2024-10-18,0.501164
美国,认为犯罪,台积电,2024-10-18,0.501164
美国,认为犯罪,台积电,2024-10-18,0.501164
美国,认为犯罪,台积电,2024-12-02,0.501164
美国,认为犯罪,台积电,2024-12-02,0.501164
美国,认为犯罪,台积电,2024-11-28,0.501164
美国,认为犯罪,台积电,2024-10-21,0.501164
美国,认为犯罪,台积电,2024-10-21,0.501164
美国,认为犯罪,台积电,2024-11-30,0.501164
苹果公司,认可,台积电,2024-10-17,0.493276
苹果公司,质疑,台积电,2024-10-17,0.476627
美国,认为失败,台积电,2024-11-10,0.456824
美国,认为失败,台积电,2024-11-10,0.456824
美国,认为失败,台积电,2024-11-11,0.456824
美国,认为失败,台积电,2024-10-16,0.456824
美国,认为失败,台积电,2024-11-10,0.456824
美国,认为失败,台积电,2024-11-10,0.456824
美国,认为失败,台积电,2024-11-10,0.456824
美国,认为失败,台积电,2024-11-10,0.456824
美国,认为失败,台积电,2024-11-10,0.456824
美国,认为失败,台积电,2024-11-10,0.456824
美国,认为失败,台积电,2024-11-14,0.456824
美国,认为失败,台积电,2024-11-10,0.456824
美国,认为失败,台积电,2024-11-10,0.456824
美国,认为失败,台积电,2024-11-10,0.456824
美国,认为失败,台积电,2024-11-10,0.456824
美国,认为失败,台积电,2024-11-28,0.456824
美国,认为失败,台积电,2024-11-14,0.456824
美国,认为失败,台积电,2024-10-27,0.456824
美国,认为失败,台积电,2024-12-02,0.456824
美国,认为失败,台积电,2024-12-02,0.456824
美国,认为失败,台积电,2024-10-24,0.456824
美国,认为失败,台积电,2024-11-28,0.456824
美国,认为失败,台积电,2024-10-21,0.456824
苹果公司,认为恐怖,台积电,2024-10-17,0.442698
苹果公司,支持,台积电,2024-10-20,0.429998
苹果公司,支持,台积电,2024-10-20,0.429998
苹果公司,支持,台积电,2024-10-20,0.429998
苹果公司,支持,台积电,2024-10-17,0.429998
苹果公司,支持,台积电,2024-10-20,0.429998
苹果公司,支持,台积电,2024-10-20,0.429998
苹果公司,支持,台积电,2024-10-20,0.429998
台积电,欣赏,阿联酋,2024-09-21,0.417306
特朗普,欣赏,台积电,2024-10-28,0.411017
特朗普,欣赏,台积电,2024-10-28,0.411017
特朗普,欣赏,台积电,2024-11-10,0.411017
特朗普,欣赏,台积电,2024-11-07,0.411017
特朗普,欣赏,台积电,2024-11-07,0.411017
特朗普,欣赏,台积电,2024-11-07,0.411017
特朗普,欣赏,台积电,2024-11-07,0.411017
特朗普,欣赏,台积电,2024-10-28,0.411017
美国,批评,台积电,2024-11-10,0.404722
美国,批评,台积电,2024-11-09,0.404722
美国,批评,台积电,2024-10-27,0.404722
美国,批评,台积电,2024-10-27,0.404722
美国,批评,台积电,2024-11-09,0.404722
美国,批评,台积电,2024-11-09,0.404722
美国,批评,台积电,2024-11-09,0.404722
美国,批评,台积电,2024-11-09,0.404722
美国,批评,台积电,2024-11-10,0.404722
美国,批评,台积电,2024-11-10,0.404722
美国,批评,台积电,2024-11-10,0.404722
美国,批评,台积电,2024-11-10,0.404722
美国,批评,台积电,2024-11-10,0.404722
美国,批评,台积电,2024-11-10,0.404722
美国,批评,台积电,2024-11-10,0.404722
美国,批评,台积电,2024-11-10,0.404722
美国,批评,台积电,2024-11-10,0.404722
美国,批评,台积电,2024-11-10,0.404722
美国,批评,台积电,2024-11-10,0.404722
美国,批评,台积电,2024-11-28,0.404722
美国,批评,台积电,2024-11-14,0.404722
美国,批评,台积电,2024-11-16,0.404722
美国,批评,台积电,2024-12-02,0.404722
美国,批评,台积电,2024-12-02,0.404722
美国,批评,台积电,2024-11-28,0.404722
美国,批评,台积电,2024-11-12,0.404722
美国,批评,台积电,2024-11-09,0.404722
迪士尼,认为非法,台积电,2024-10-23,0.398072
特朗普,喜欢,台积电,2024-11-07,0.396144
台积电,相信,华为,2024-10-22,0.388833
特朗普,认为有危机,台积电,2024-10-28,0.371411
特朗普,认为有危机,台积电,2024-10-28,0.371411
特朗普,认为有危机,台积电,2024-10-28,0.371411
特朗普,认为有危机,台积电,2024-10-28,0.371411
花旗集团,相信,台积电,2024-08-28,0.368170
台积电,质疑,华为,2024-11-10,0.366679
台积电,质疑,华为,2024-11-10,0.366679
台积电,质疑,华为,2024-10-22,0.366679
台积电,质疑,华为,2024-10-22,0.366679
台积电,质疑,华为,2024-10-21,0.366679
台积电,认为优秀,华为,2024-10-22,0.364432
台积电,认为优秀,华为,2024-10-22,0.364432
苹果公司,感到不满,台积电,2024-10-17,0.355512
韩国,感到不满,台积电,2024-12-02,0.349506
特朗普,认为有威胁,台积电,2024-10-28,0.347463
特朗普,认为有威胁,台积电,2024-10-28,0.347463
特朗普,认为有威胁,台积电,2024-11-10,0.347463
特朗普,认为有威胁,台积电,2024-11-07,0.347463
特朗普,认为有威胁,台积电,2024-11-10,0.347463
特朗普,认为有威胁,台积电,2024-11-07,0.347463
特朗普,认为有威胁,台积电,2024-11-07,0.347463
特朗普,认为有威胁,台积电,2024-11-07,0.347463
特朗普,认为有威胁,台积电,2024-11-07,0.347463
特朗普,认为有威胁,台积电,2024-11-07,0.347463
特朗普,认为有威胁,台积电,2024-10-28,0.347463
特朗普,认为有威胁,台积电,2024-10-28,0.347463
特朗普,认为有威胁,台积电,2024-10-28,0.347463
唐纳德·特朗普,欣赏,台积电,2024-07-29,0.338872
唐纳德·特朗普,欣赏,台积电,2024-07-29,0.338872
唐纳德·特朗普,欣赏,台积电,2024-11-07,0.338872
唐纳德·特朗普,欣赏,台积电,2024-11-10,0.338872
唐纳德·特朗普,欣赏,台积电,2024-11-10,0.338872
唐纳德·特朗普,欣赏,台积电,2024-11-10,0.338872
唐纳德·特朗普,认为非法,台积电,2024-07-29,0.323507
美国,认为有暴力,台积电,2024-11-28,0.321099
美国,认为有暴力,台积电,2024-12-02,0.321099
美国,认为有暴力,台积电,2024-12-02,0.321099
美国,认为有暴力,台积电,2024-11-28,0.321099
美国,认为有暴力,台积电,2024-07-19,0.321099
台积电,认为优秀,美国,2025-01-13,0.317914
英伟达,认为有威胁,台积电,2024-09-10,0.313334
特朗普,认为违规,台积电,2024-10-28,0.309434
特朗普,认为违规,台积电,2024-10-28,0.309434
特朗普,认为违规,台积电,2024-11-07,0.309434
特朗普,认为违规,台积电,2024-11-10,0.309434
特朗普,认为违规,台积电,2024-11-07,0.309434
特朗普,认为违规,台积电,2024-11-07,0.309434
特朗普,认为违规,台积电,2024-11-07,0.309434
唐纳德·特朗普,喜欢,台积电,2024-07-29,0.303411
唐纳德·特朗普,喜欢,台积电,2024-11-12,0.303411
唐纳德·特朗普,认为有危机,台积电,2024-07-29,0.302646
唐纳德·特朗普,认为有危机,台积电,2024-07-29,0.302646
唐纳德·特朗普,认为有危机,台积电,2024-11-10,0.302646
唐纳德·特朗普,认为有危机,台积电,2024-11-10,0.302646
唐纳德·特朗普,认为有危机,台积电,2024-11-10,0.302646
唐纳德·特朗普,认为有危机,台积电,2024-11-10,0.302646
特朗普,相信,台积电,2024-10-28,0.296712
特朗普,相信,台积电,2024-10-28,0.296712
腾讯,认为有威胁,台积电,2024-10-19,0.296312
特朗普,主导,台积电,2024-11-07,0.290466
特朗普,主导,台积电,2024-10-28,0.290466
特朗普,主导,台积电,2024-11-07,0.290466
特朗普,主导,台积电,2024-11-07,0.290466
特朗普,主导,台积电,2024-11-07,0.290466
特朗普,主导,台积电,2024-11-07,0.290466
特朗普,主导,台积电,2024-11-07,0.290466
特朗普,主导,台积电,2024-10-28,0.290466
特朗普,主导,台积电,2024-10-28,0.290466
特朗普,威胁,台积电,2024-10-28,0.284661
特朗普,威胁,台积电,2024-10-28,0.284661
特朗普,威胁,台积电,2024-11-10,0.284661
特朗普,威胁,台积电,2024-11-07,0.284661
特朗普,威胁,台积电,2024-11-10,0.284661
特朗普,威胁,台积电,2024-11-07,0.284661
特朗普,威胁,台积电,2024-11-07,0.284661
特朗普,威胁,台积电,2024-11-07,0.284661
特朗普,威胁,台积电,2024-11-07,0.284661
特朗普,威胁,台积电,2024-11-07,0.284661
特朗普,威胁,台积电,2024-10-28,0.284661
特朗普,威胁,台积电,2024-10-28,0.284661
特朗普,威胁,台积电,2024-10-28,0.284661
唐纳德·特朗普,认为有威胁,台积电,2024-07-29,0.281734
唐纳德·特朗普,认为有威胁,台积电,2024-07-29,0.281734
唐纳德·特朗普,认为有威胁,台积电,2024-11-10,0.281734
唐纳德·特朗普,认为有威胁,台积电,2024-11-10,0.281734
唐纳德·特朗普,认为有威胁,台积电,2024-11-07,0.281734
唐纳德·特朗普,认为有威胁,台积电,2024-11-10,0.281734
唐纳德·特朗普,认为有威胁,台积电,2024-11-10,0.281734
唐纳德·特朗普,认为有威胁,台积电,2024-11-10,0.281734
唐纳德·特朗普,认为有威胁,台积电,2024-11-10,0.281734
唐纳德·特朗普,认为有威胁,台积电,2024-11-10,0.281734
唐纳德·特朗普,认为有威胁,台积电,2024-11-22,0.281734
唐纳德·特朗普,认为有威胁,台积电,2024-11-30,0.281734
美国,感到满意,台积电,2024-11-11,0.280074
美国,感到满意,台积电,2024-11-29,0.280074
英伟达,相信,台积电,2024-09-10,0.270948
特朗普,认为缺乏,台积电,2024-10-28,0.266762
特朗普,认为优秀,台积电,2024-10-28,0.265869
特朗普,认为优秀,台积电,2024-11-10,0.265869
特朗普,认为优秀,台积电,2024-11-10,0.265869
特朗普,认为优秀,台积电,2024-11-10,0.265869
特朗普,认为优秀,台积电,2024-11-07,0.265869
摩根士丹利,认为有危机,台积电,2024-11-11,0.265327
英伟达,主导,台积电,2024-09-10,0.265041
英伟达,主导,台积电,2024-11-16,0.265041
台积电,认为有威胁,美国,2024-10-30,0.263691
台积电,认为有威胁,美国,2024-11-04,0.263691
苹果公司,批评,台积电,2024-10-17,0.263256
美国,攻击,台积电,2024-11-10,0.262017
美国,攻击,台积电,2024-11-10,0.262017
美国,攻击,台积电,2024-11-10,0.262017
美国,攻击,台积电,2024-11-10,0.262017
美国,攻击,台积电,2024-11-10,0.262017
美国,攻击,台积电,2024-11-10,0.262017
美国,攻击,台积电,2024-10-27,0.262017
美国,攻击,台积电,2024-11-14,0.262017
美国,攻击,台积电,2024-11-14,0.262017
美国,攻击,台积电,2024-12-02,0.262017
美国,攻击,台积电,2024-12-02,0.262017
美国,攻击,台积电,2024-10-27,0.262017
花旗集团,认为可靠,台积电,2024-08-28,0.245666
唐纳德·特朗普,认为违规,台积电,2024-07-29,0.244518
唐纳德·特朗普,认为违规,台积电,2024-07-29,0.244518
唐纳德·特朗普,认为违规,台积电,2024-11-07,0.244518
唐纳德·特朗普,认为违规,台积电,2024-11-10,0.244518
唐纳德·特朗普,认为违规,台积电,2024-11-10,0.244518
唐纳德·特朗普,认为违规,台积电,2024-11-10,0.244518
唐纳德·特朗普,认为违规,台积电,2024-11-10,0.244518
唐纳德·特朗普,认为违规,台积电,2024-11-10,0.244518
唐纳德·特朗普,认为违规,台积电,2024-11-22,0.244518
唐纳德·特朗普,认为违规,台积电,2024-10-18,0.244518
唐纳德·特朗普,认为违规,台积电,2024-11-22,0.244518
唐纳德·特朗普,认为违规,台积电,2024-11-30,0.244518
华盛顿,认为违规,台积电,2024-11-07,0.244063
特朗普,认为恐怖,台积电,2024-10-28,0.243143
特朗普,认为恐怖,台积电,2024-10-28,0.243143
特朗普,认为恐怖,台积电,2024-11-07,0.243143
特朗普,认为恐怖,台积电,2024-11-10,0.243143
特朗普,认为恐怖,台积电,2024-11-07,0.243143
特朗普,认为恐怖,台积电,2024-11-07,0.243143
特朗普,认为恐怖,台积电,2024-11-07,0.243143
特朗普,认为恐怖,台积电,2024-11-07,0.243143
特朗普,认为恐怖,台积电,2024-11-07,0.243143
特朗普,认为恐怖,台积电,2024-10-28,0.243143
特朗普,认为恐怖,台积电,2024-10-28,0.243143
特朗普,认为恐怖,台积电,2024-10-28,0.243143
特朗普,担忧,台积电,2024-10-28,0.241924
特朗普,担忧,台积电,2024-10-28,0.241924
特朗普,担忧,台积电,2024-11-10,0.241924
特朗普,担忧,台积电,2024-11-07,0.241924
特朗普,担忧,台积电,2024-11-10,0.241924
特朗普,担忧,台积电,2024-11-10,0.241924
特朗普,担忧,台积电,2024-11-07,0.241924
特朗普,担忧,台积电,2024-11-07,0.241924
特朗普,担忧,台积电,2024-11-07,0.241924
特朗普,担忧,台积电,2024-11-07,0.241924
特朗普,担忧,台积电,2024-11-07,0.241924
特朗普,担忧,台积电,2024-10-28,0.241924
英伟达,认为有危机,台积电,2024-09-10,0.241523
英伟达,认为有危机,台积电,2024-09-10,0.241523
特朗普,感到不满,台积电,2024-10-28,0.238517
特朗普,感到不满,台积电,2024-10-28,0.238517
特朗普,感到不满,台积电,2024-11-10,0.238517
特朗普,感到不满,台积电,2024-11-07,0.238517
特朗普,感到不满,台积电,2024-11-07,0.238517
特朗普,感到不满,台积电,2024-11-07,0.238517
特朗普,感到不满,台积电,2024-11-07,0.238517
特朗普,感到不满,台积电,2024-11-07,0.238517
特朗普,感到不满,台积电,2024-10-28,0.238517
特朗普,感到不满,台积电,2024-10-28,0.238517
特朗普,认为可靠,台积电,2024-10-28,0.237943
特朗普,认为可靠,台积电,2024-11-07,0.237943
特朗普,认为可靠,台积电,2024-11-07,0.237943
特朗普,认为可靠,台积电,2024-11-07,0.237943
特朗普,认为可靠,台积电,2024-11-07,0.237943
特朗普,认为可靠,台积电,2024-11-07,0.237943
唐纳德·特朗普,相信,台积电,2024-07-29,0.237094
唐纳德·特朗普,相信,台积电,2024-07-29,0.237094
台积电,主导,美国,2024-11-09,0.236273
台积电,主导,美国,2024-11-09,0.236273
英伟达,认为优秀,台积电,2024-09-10,0.235280
英伟达,认为优秀,台积电,2024-09-10,0.235280
英伟达,认为优秀,台积电,2024-11-16,0.235280
英伟达,认为优秀,台积电,2024-11-16,0.235280
唐纳德·特朗普,欢迎,台积电,2024-11-12,0.232594
唐纳德·特朗普,主导,台积电,2024-07-29,0.231690
唐纳德·特朗普,主导,台积电,2024-07-29,0.231690
唐纳德·特朗普,主导,台积电,2024-11-10,0.231690
唐纳德·特朗普,主导,台积电,2024-11-07,0.231690
唐纳德·特朗普,主导,台积电,2024-11-10,0.231690
唐纳德·特朗普,主导,台积电,2024-11-10,0.231690
唐纳德·特朗普,主导,台积电,2024-11-10,0.231690
唐纳德·特朗普,主导,台积电,2024-11-10,0.231690
唐纳德·特朗普,主导,台积电,2024-11-22,0.231690
唐纳德·特朗普,主导,台积电,2024-11-22,0.231690
花旗集团,认为有威胁,台积电,2024-08-28,0.228979
特朗普,质疑,台积电,2024-10-28,0.227411
特朗普,质疑,台积电,2024-10-28,0.227411
特朗普,质疑,台积电,2024-11-10,0.227411
特朗普,质疑,台积电,2024-11-07,0.227411
特朗普,质疑,台积电,2024-11-10,0.227411
特朗普,质疑,台积电,2024-11-10,0.227411
特朗普,质疑,台积电,2024-11-10,0.227411
特朗普,质疑,台积电,2024-11-07,0.227411
特朗普,质疑,台积电,2024-11-07,0.227411
特朗普,质疑,台积电,2024-11-07,0.227411
特朗普,质疑,台积电,2024-11-07,0.227411
特朗普,质疑,台积电,2024-11-07,0.227411
特朗普,质疑,台积电,2024-11-24,0.227411
特朗普,质疑,台积电,2024-11-24,0.227411
特朗普,质疑,台积电,2024-10-28,0.227411
特朗普,质疑,台积电,2024-11-05,0.227411
特朗普,质疑,台积电,2024-11-05,0.227411
特朗普,质疑,台积电,2024-11-05,0.227411
特朗普,质疑,台积电,2024-11-05,0.227411
唐纳德·特朗普,威胁,台积电,2024-07-29,0.226685
唐纳德·特朗普,威胁,台积电,2024-07-29,0.226685
唐纳德·特朗普,威胁,台积电,2024-11-10,0.226685
唐纳德·特朗普,威胁,台积电,2024-11-10,0.226685
唐纳德·特朗普,威胁,台积电,2024-11-10,0.226685
唐纳德·特朗普,威胁,台积电,2024-11-10,0.226685
唐纳德·特朗普,威胁,台积电,2024-11-10,0.226685
唐纳德·特朗普,威胁,台积电,2024-11-10,0.226685
唐纳德·特朗普,威胁,台积电,2024-11-30,0.226685
唐纳德·特朗普,威胁,台积电,2024-11-12,0.226685
摩根士丹利,认为有威胁,台积电,2024-11-11,0.223676
摩根士丹利,相信,台积电,2024-10-12,0.222943
特朗普,认为犯罪,台积电,2024-10-28,0.219187
特朗普,认为犯罪,台积电,2024-11-07,0.219187
特朗普,认为犯罪,台积电,2024-11-10,0.219187
特朗普,认为犯罪,台积电,2024-11-07,0.219187
台积电,主导,英伟达,2024-11-25,0.218354
台积电,质疑,美国,2024-12-03,0.216202
英伟达,认为可靠,台积电,2024-09-10,0.215717
英伟达,认为可靠,台积电,2024-09-10,0.215717
川普,认为有危机,台积电,2024-10-28,0.212608
英伟达,喜欢,台积电,2024-09-10,0.211922
英伟达,喜欢,台积电,2024-09-10,0.211922
唐纳德·特朗普,认为缺乏,台积电,2024-07-29,0.211354
英特尔,认为有威胁,台积电,2024-10-17,0.204942
